"Tissue","OG","n_pairs","Pairs","gene_name","name_source"
"Kidney","OG_0041903",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ACTR5","taeGut_geneID"
"Kidney","OG_0041941",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","BCAR1","taeGut_geneID"
"Kidney","OG_0041949",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SREBF2","taeGut_geneID"
"Kidney","OG_0041966",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","IDE","galGal_geneID"
"Kidney","OG_0041968",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","NAA15","taeGut_geneID"
"Kidney","OG_0041992",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GUCY1A1","taeGut_geneID"
"Kidney","OG_0042031",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","NID1","taeGut_geneID"
"Kidney","OG_0042033",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","GAK","taeGut_geneID"
"Kidney","OG_0042057",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MTMR10","galGal_geneID"
"Kidney","OG_0042096",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CHKA","taeGut_geneID"
"Kidney","OG_0042138",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","IRS4","taeGut_geneID"
"Kidney","OG_0042174",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ZSWIM5","taeGut_geneID"
"Kidney","OG_0042249",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC100224290","taeGut_geneID"
"Kidney","OG_0042250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC100225270","taeGut_geneID"
"Kidney","OG_0042252",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","GZMA","taeGut_geneID"
"Kidney","OG_0042268",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","EPS8L2","taeGut_geneID"
"Kidney","OG_0042308",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC105759083","taeGut_geneID"
"Kidney","OG_0042340",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","KATNIP","taeGut_geneID"
"Kidney","OG_0042349",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC100228082","taeGut_geneID"
"Kidney","OG_0042368",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FXR1","taeGut_geneID"
"Kidney","OG_0042371",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","FMR1","taeGut_geneID"
"Kidney","OG_0042374",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LTN1","taeGut_geneID"
"Kidney","OG_0042427",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ECPAS","taeGut_geneID"
"Kidney","OG_0042516",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LINGO3","taeGut_geneID"
"Kidney","OG_0042522",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100218703","taeGut_geneID"
"Kidney","OG_0042537",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","DDC","taeGut_geneID"
"Kidney","OG_0042545",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","AKR1A1","taeGut_geneID"
"Kidney","OG_0042547",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100190001","taeGut_geneID"
"Kidney","OG_0042577",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CADM2","parsed_from_gene_id"
"Kidney","OG_0042598",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","BIRC2","taeGut_geneID"
"Kidney","OG_0042619",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","HELZ2","taeGut_geneID"
"Kidney","OG_0042675",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TNKS1BP1","taeGut_geneID"
"Kidney","OG_0042691",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","SMAD9","taeGut_geneID"
"Kidney","OG_0042763",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","NDRG1","taeGut_geneID"
"Kidney","OG_0042797",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","RABGEF1","taeGut_geneID"
"Kidney","OG_0042842",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","P2RX1","taeGut_geneID"
"Kidney","OG_0042863",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FBXO34","parsed_from_gene_id"
"Kidney","OG_0042911",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","AOC3","taeGut_geneID"
"Kidney","OG_0042925",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PLIN2","taeGut_geneID"
"Kidney","OG_0042929",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","KLHL6","taeGut_geneID"
"Kidney","OG_0042932",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","KLHL24","taeGut_geneID"
"Kidney","OG_0042937",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PASD1","taeGut_geneID"
"Kidney","OG_0042938",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","DUSP16","taeGut_geneID"
"Kidney","OG_0043042",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MID2","taeGut_geneID"
"Kidney","OG_0043060",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","TRIP11","taeGut_geneID"
"Kidney","OG_0043061",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100230322","taeGut_geneID"
"Kidney","OG_0043062",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LNX2","taeGut_geneID"
"Kidney","OG_0043063",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LNX1","taeGut_geneID"
"Kidney","OG_0043092",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PI4KA","taeGut_geneID"
"Kidney","OG_0043138",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PRTG","taeGut_geneID"
"Kidney","OG_0043150",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PAQR9","taeGut_geneID"
"Kidney","OG_0043159",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","POLR2B","taeGut_geneID"
"Kidney","OG_0043189",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","SLC43A3","galGal_geneID"
"Kidney","OG_0043264",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SHROOM4","taeGut_geneID"
"Kidney","OG_0043325",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","SDR16C5","taeGut_geneID"
"Kidney","OG_0043338",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","LOC115491432","taeGut_geneID"
"Kidney","OG_0043350",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","RDH14","taeGut_geneID"
"Kidney","OG_0043359",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC115496818","taeGut_geneID"
"Kidney","OG_0043374",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","LOC100229630","taeGut_geneID"
"Kidney","OG_0043379",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC100225858","taeGut_geneID"
"Kidney","OG_0043447",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","MAP2","parsed_from_gene_id"
"Kidney","OG_0043454",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SCARF1","taeGut_geneID"
"Kidney","OG_0043605",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TPM2","taeGut_geneID"
"Kidney","OG_0043990",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CDH5","taeGut_geneID"
"Kidney","OG_0044190",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ACSL1","taeGut_geneID"
"Kidney","OG_0044207",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LAMC3","taeGut_geneID"
"Kidney","OG_0044208",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LAMC1","taeGut_geneID"
"Kidney","OG_0044217",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","RIPOR3","taeGut_geneID"
"Kidney","OG_0044244",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ITPR2","parsed_from_gene_id"
"Kidney","OG_0044260",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NOTCH1","taeGut_geneID"
"Kidney","OG_0044268",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SLC5A8","taeGut_geneID"
"Kidney","OG_0044280",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","SLC5A1","taeGut_geneID"
