OG	thaBer01_Brain	thaBer01_Heart	thaBer01_Liver	thaBer01_Muscle	thaBer02_Brain	thaBer02_Heart	thaBer02_Liver	thaBer02_Muscle	thaBer03_Brain	thaBer03_Heart	thaBer03_Liver	thaBer03_Muscle
OG_0015919	0.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51	0.0
OG_0015923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015925	4.0	2.0	0.0	4.0	3.0	0.0	12.0	0.0	11.0	11.0	0.0	2.0
OG_0015930	0.0	0.0	9.216	74.785	4.321	15.698	3.577	27.999	0.0	149.2	14.304	85.163
OG_0015931	0.0	0.0	14.772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015932	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015934	0.0	7.107	0.0	27.0	336.396	6.365	86.429	0.0	0.0	0.0	0.0	22.31
OG_0015935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015937	373.67	122.562	335.923	174.561	484.965	385.126	424.073	199.644	537.572	404.285	253.385	399.045
OG_0015939	667.801	99.768	53.644	142.112	1107.612	93.201	94.951	88.881	908.997	502.797	120.946	88.673
OG_0015941	7.164	2.929	0.0	0.0	1.772	0.0	0.0	0.0	0.0	6.43	0.0	0.0
OG_0015942	0.0	0.0	0.0	0.0	0.0	1.504	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015943	39.0	22.0	23.0	14.0	93.0	52.277	37.0	2.164	87.0	42.0	13.0	17.0
OG_0015944	973.0	0.0	218.107	431.222	1012.999	252.985	0.0	417.498	94.222	0.0	283.562	391.758
OG_0015945	0.0	0.0	0.0	0.0	0.0	14.439	16.371	10.331	12.189	22.436	22.249	0.0
OG_0015952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015954	143.981	0.0	0.0	0.0	182.557	0.0	0.0	0.0	224.226	0.0	0.0	0.0
OG_0015958	1115.0	849.0	1765.0	3459.0	1595.0	5022.0	2788.0	2689.0	1979.0	3097.0	2358.0	4197.282
OG_0015966	135.408	59.234	133.521	98.831	167.885	46.685	295.471	164.886	230.858	183.982	70.79	227.291
OG_0015970	1499.743	375.573	410.611	483.188	2504.94	139.236	589.965	430.748	3254.011	719.636	275.582	596.029
OG_0015977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015978	0.0	8.469	33.11	0.0	0.0	34.117	53.72	61.412	52.113	43.767	19.503	72.947
OG_0015980	223.286	78.063	110.084	168.714	263.699	78.647	91.785	161.339	335.667	218.555	171.712	281.114
OG_0015983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015990	1340.946	549.31	953.956	2021.981	2668.373	3540.526	1667.766	3527.932	3168.032	1437.824	683.265	3388.469
OG_0015991	7.646	52.883	41.702	96.166	44.221	234.128	83.204	69.815	43.193	106.715	27.305	108.409
OG_0016005	410.565	120.554	162.778	203.572	623.864	280.832	239.698	271.082	551.466	390.059	189.609	781.734
OG_0016015	0.0	0.25	0.0	0.0	270.134	0.0	0.0	0.0	301.516	0.0	0.0	0.0
OG_0016016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016019	11813.0	8353.0	19044.0	14870.004	19000.0	31322.461	25797.0	17383.104	20040.0	26979.504	28994.0	23154.217
OG_0016021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016023	164.466	81.401	7617.244	0.0	0.0	322.713	8066.467	6.0	0.0	9.344	4121.018	0.0
OG_0016024	6.52	0.0	0.0	0.0	10.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016027	35.019	0.0	4.972	15.336	29.861	5.083	16.629	10.185	104.849	16.045	21.901	27.178
OG_0016033	12.0	10.0	95.109	2.0	25.407	0.0	87.104	0.0	27.396	2.0	51.912	3.0
OG_0016035	198.229	93.101	0.0	0.0	716.915	122.452	0.0	0.0	908.372	346.258	23.664	232.084
OG_0016052	0.0	0.0	0.0	0.0	9.757	0.0	0.0	0.0	0.0	0.0	13.133	0.0
OG_0016061	374.932	139.73	166.0	1923.252	599.339	71.0	187.571	11487.32	548.241	594.111	105.818	7030.179
OG_0016070	62.591	24.443	116.071	130.395	55.598	143.675	136.362	60.299	143.229	143.463	379.529	91.65200000000002
OG_0016071	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
OG_0016072	7.0	12.0	0.0	10.0	9.0	2.0	0.0	2.0	4.0	0.0	0.0	4.0
OG_0016074	14.881	0.0	5.595	0.0	20.805	0.0	0.0	0.0	23.752	0.0	4.235	0.0
OG_0016075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016076	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
OG_0016077	23.006	5.984	303.547	0.0	0.0	11.969	0.0	0.0	0.0	0.0	296.312	0.0
OG_0016078	33.759	24.279	7.0	73.483	33.752	27.841	18.998	46.281	36.37	70.697	30.442	153.018
OG_0016079	0.0	5.138	31.878	0.0	0.0	19.296	0.0	0.0	0.0	0.0	53.841	0.0
OG_0016081	8.659	0.0	206.662	0.0	0.0	8.806	436.809	0.0	0.0	0.0	132.659	0.0
OG_0016083	176.0	49.0	170.0	80.0	244.946	26.909	237.763	27.369	314.0	258.0	335.253	162.0
OG_0016085	0.0	0.0	0.0	0.0	0.0	6.992	0.0	8.0	0.0	0.0	20.992	0.0
OG_0016087	170.595	88.629	0.0	93.655	469.371	65.743	23.284	137.983	396.655	223.119	27.645	121.601
OG_0016088	0.0	0.0	2.0	0.0	0.0	0.0	0.0	8.282	6.0	1.0	0.0	0.0
OG_0016090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016091	0.0	1.0	0.0	3.0	1.0	0.0	0.0	3.0	4.0	2.0	0.0	0.0
OG_0016092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016093	14.189	9.129	674.202	0.0	32.778	29.766	1719.446	3.0	23.915	0.0	571.943	0.0
OG_0016098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016101	409.0	11.0	2.0	3.0	705.0	0.0	6.0	1.0	800.0	5.0	0.0	1.0
OG_0016102	0.0	8.82	3.918	0.0	0.0	0.0	0.0	8.766	0.0	0.0	0.0	0.0
OG_0016104	2.11	0.0	0.0	1.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016109	0.0	0.0	12.592	0.0	74.048	21.661	0.0	0.0	0.0	328.079	36.137	20.12
OG_0016116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016119	326.0	20.0	124.0	267.0	421.0	157.0	200.0	55.0	433.0	133.0	249.0	181.0
OG_0016120	229.16	89.943	8399.971	0.0	18.0	253.732	10720.763	1.0	1.613	3.727	1985.361	0.0
OG_0016121	356.318	441.281	37867.803	0.0	0.0	3662.703	61962.273	0.0	0.0	0.0	44977.839	0.0
OG_0016123	0.0	164.262	168.984	202.687	335.948	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016130	421.73	246.044	612.623	1063.658	612.433	244.247	935.033	1125.059	682.51	699.507	385.863	1399.109
OG_0016132	3.16	0.0	0.0	3.212	0.0	1.369	5.295	1.577	3.081	0.0	16.862	1.749
OG_0016133	0.0	0.0	0.0	6.603	72.595	0.0	0.0	11.685	133.569	0.0	0.0	5.813
OG_0016138	0.0	0.0	0.0	0.0	0.0	51.206	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016139	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016141	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016143	0.0	0.0	36.229	0.0	0.0	56.386	84.547	0.0	0.0	108.576	516.487	33.164
OG_0016145	0.0	0.0	0.0	0.0	7.753	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016151	17.928	3.317	0.0	0.0	0.0	0.0	0.0	0.0	33.118	0.0	30.646	3.572
OG_0016159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016162	387.971	147.331	76.724	259.391	635.747	84.582	105.312	310.752	752.158	385.645	115.707	300.667
OG_0016165	5.875	47.99	54.891	52.564	44.113	17.988	225.326	0.0	16.068	18.557	0.0	0.0
OG_0016166	24.0	0.0	73.0	0.0	19.0	4.0	118.0	0.0	19.0	1.0	48.0	0.0
OG_0016167	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	6.0	0.0	0.0	0.0
OG_0016170	17.296	30.007	9.206	22.489	32.431	3.384	33.328	94.97	20.713	93.483	11.498	232.761
OG_0016173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016178	0.0	58.688	9.444	0.0	0.0	14.397	21.641	0.0	0.0	0.0	0.0	0.0
OG_0016180	506.0	271.0	196.0	256.0	1014.0	937.0	248.0	163.0	1008.0	739.0	453.0	320.983
OG_0016181	461.6	209.577	1701.749	51.975	1014.604	287.82	2565.931	56.623	910.92	480.939	2209.829	76.14
OG_0016182	0.0	8458.575	2.21	7452.463	32.222	1008.484	12.26	4380.16	18.505	15843.268	0.0	4202.546
OG_0016183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016186	268.0	163.0	250.0	365.0	569.0	962.0	399.0	289.0	515.0	419.0	677.0	313.0
OG_0016188	158.098	157.358	155.702	204.859	135.963	350.247	245.643	160.616	166.064	325.695	445.573	134.611
OG_0016189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016190	18.0	19.0	16.0	24.0	15.0	29.0	22.0	16.0	24.0	24.0	45.0	41.0
OG_0016201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.344	0.0	0.0
OG_0016204	7.0	48.0	9.0	15.0	26.0	2274.0	58.0	82.0	26.0	178.0	35.0	45.0
OG_0016206	0.0	47.789	96.665	32.725	41.421	35.335	139.819	16.787	26.197	69.926	90.613	44.583
OG_0016210	4.513	0.0	4.873	0.0	0.0	0.0	29.101	0.0	0.0	0.0	17.666	0.0
OG_0016212	12.46	0.0	0.0	23.983	40.89	0.0	69.996	17.192	0.0	45.244	0.0	52.693
OG_0016213	417.907	258.0	146.019	474.963	750.924	87.0	241.495	339.224	624.534	508.268	188.211	371.909
OG_0016215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.734	0.0	0.0
OG_0016216	1702.0	111.0	3411.0	206.0	3067.0	88.0	3596.0	199.0	4514.0	159.0	3030.0	147.0
OG_0016218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016221	563.548	151.381	816.56	113.006	411.413	2429.72	928.993	146.845	696.594	39.285	579.25	220.796
OG_0016236	0.0	1.0	0.0	1.0	0.0	0.0	7.256	0.0	2.0	4.0	0.0	1.0
OG_0016237	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016238	28.0	13.0	41.0	30.0	43.0	8.726	52.0	23.0	47.953	92.0	44.89	23.0
OG_0016240	0.0	0.0	0.0	0.0	54.834	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.545
OG_0016244	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016245	0.0	43.347	0.0	0.0	0.0	303.477	1.389	0.0	2.076	0.0	63.38	0.0
OG_0016250	0.0	3.0	1.0	2.5	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.572
OG_0016251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016254	0.0	0.0	6.718	3.626	0.0	3.087	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016255	0.0	0.0	0.0	0.0	4.0	0.0	0.0	12668.912	0.0	0.0	0.0	891.018
OG_0016256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.589	0.0	0.0	0.0
OG_0016263	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
OG_0016264	237.452	0.0	0.0	0.0	225.883	2.0	0.0	0.0	376.673	0.0	0.0	0.0
OG_0016268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016270	71.0	0.0	38.0	0.0	0.0	76.0	42.0	0.0	141.0	125.0	0.0	0.0
OG_0016271	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
OG_0016274	0.0	0.0	0.0	0.0	0.0	1.738	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016280	0.0	9.0	13.0	6.0	312.235	0.0	24.089	0.0	267.0	25.303	13.0	2.0
OG_0016281	18.0	2.0	0.0	2.0	53.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
OG_0016282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
OG_0016283	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
OG_0016284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016288	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5
OG_0016289	0.0	0.0	0.0	0.0	30.407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016290	0.0	0.0	0.0	0.0	0.0	4.68	0.0	37.138	27.723	104.62	25.368	21.366
OG_0016293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016295	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
OG_0016297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016300	90.101	22.0	43.0	50.733	333.0	29.0	110.0	45.405	276.312	98.0	108.0	51.0
OG_0016302	13.0	0.0	3.0	2.0	16.0	4.0	1.0	4.0	26.0	7.0	1.0	3.0
OG_0016303	238.401	309.67	108.0	641.716	121.0	182.995	184.797	392.353	81.0	785.036	53.0	511.977
OG_0016304	0.0	0.0	0.0	0.0	0.0	56.008	0.0	0.0	0.0	0.0	48.815	10.92
OG_0016310	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
OG_0016317	0.0	56.049	22.983	45.322	36.773	334.574	19.783	86.953	21.454	124.524	68.429	186.494
OG_0016321	0.0	0.0	0.0	8.701	8.58	0.0	0.0	0.0	0.0	0.0	0.0	4.017
OG_0016322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016332	183.336	167.432	175.311	140.749	143.751	194.296	267.659	186.593	132.322	220.10299999999998	340.90099999999995	112.81
OG_0016333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.536
OG_0016335	8.526	19.075	0.0	0.0	19.042	138.918	89.315	10.242	0.0	49.864	106.073	0.0
OG_0016338	48.605	19.721	47.593	36.302	94.03	13.518	52.174	62.874	89.561	60.783	37.2	78.833
OG_0016339	313.846	226.145	114.253	271.06	393.184	480.253	202.158	290.614	418.414	456.293	215.115	356.456
OG_0016340	0.0	44.0	0.0	52.0	253.0	0.0	0.0	0.0	0.0	209.0	202.0	85.0
OG_0016346	3099.0	3.813	0.0	287.0	7704.0	8.0	7.0	387.362	6193.0	120.0	0.0	255.932
OG_0016353	0.0	0.0	0.0	0.0	86.092	31.759	0.0	0.0	126.848	0.0	0.0	0.0
OG_0016355	0.0	0.581	0.0	2.183	0.0	0.0	0.0	0.0	90.933	0.0	0.0	49.719
OG_0016360	69.0	19.0	38.0	38.0	127.0	64.562	74.0	26.0	134.407	52.561	134.0	46.0
OG_0016365	60.0	3.0	78.0	1.289	167.0	9.0	146.0	1.0	167.0	11.0	56.0	2.0
OG_0016366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016367	0.0	0.0	0.0	0.0	0.0	88.108	0.0	0.0	289.819	0.0	196.508	117.319
OG_0016371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016376	0.0	116.381	0.0	23.205	25.585	212.751	38.162	38.493	35.792	107.093	0.0	46.813
OG_0016377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016387	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016391	405.532	939.0450000000001	1078.93	251.147	482.546	319.647	1281.067	0.0	450.057	828.7900000000001	260.76	245.783
OG_0016395	1439.844	799.782	1344.962	947.466	2093.799	2235.916	1752.513	725.745	1953.444	1785.509	889.417	1378.554
OG_0016397	74.673	131.677	104.6	122.682	148.94	225.364	144.675	65.354	144.652	232.958	155.356	86.16
OG_0016398	1998.0	1029.135	696.379	1247.424	3510.0	2980.531	982.852	900.896	3883.0	2324.178	1644.061	1283.207
OG_0016405	0.0	5.0	0.0	11.111	0.0	0.0	0.0	4.0	0.0	0.0	25.403	5.383
OG_0016407	93.31	0.0	45.516	0.0	143.624	0.0	174.064	0.0	134.206	17.822	0.0	8.0
OG_0016408	128.001	0.0	17.498	22.918	241.21	72.996	36.242	0.0	226.076	56.935	50.53	0.0
OG_0016411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.137	0.0	0.0
OG_0016419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.469
OG_0016425	1697.924	2.0	363.801	2.0	1904.022	0.0	38.0	8.0	1847.088	27.595	22.0	0.0
OG_0016434	0.0	0.0	0.0	55.978	59.194	30.0	384.952	0.0	82.731	78.622	193.959	0.0
OG_0016438	18.0	22.0	16.0	16.0	18.0	7.0	25.0	25.0	16.0	99.0	6.0	26.0
OG_0016439	0.0	0.0	0.0	0.0	0.0	30.402	17.235	0.0	0.0	0.0	0.0	0.0
OG_0016445	180.631	0.0	0.0	0.0	316.856	0.0	0.0	0.0	103.795	60.318	0.0	0.0
OG_0016446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016447	950.8	777.074	2235.288	1968.339	1653.452	1677.426	2895.178	4711.456	1408.387	2400.015	1109.707	1373.457
OG_0016449	0.0	0.0	0.0	0.0	0.0	13.494	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016452	0.0	16.258	16.452	9.55	0.0	0.0	0.0	0.0	194.109	0.0	1.529	0.0
OG_0016458	0.0	24.0	289.213	62.0	678.5169999999999	0.0	582.942	0.0	258.909	1600.013	137.821	731.011
OG_0016460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016461	0.0	0.0	8.4	0.0	0.0	0.0	0.0	0.0	8.978	0.0	28.23	0.0
OG_0016462	14.724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016463	0.0	34.578	0.0	0.0	162.165	0.0	3.573	12.319	0.0	0.0	0.0	43.0
OG_0016467	55.631	19.788	119.32	443.402	95.93	103.203	208.76	997.469	67.0	111.535	108.061	176.742
OG_0016469	108.0	0.0	0.0	16.0	328.468	2.0	0.0	4.552	200.781	7.0	2.0	24.739
OG_0016470	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
OG_0016477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016495	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.989	0.0	0.0	0.0	2.0
OG_0016496	239.0	0.0	1.0	0.0	108.0	0.0	0.0	2.0	179.0	0.0	0.0	0.0
OG_0016497	0.0	0.0	0.0	1.71	0.869	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016502	0.0	30.0	0.0	1.0	5.0	8.0	1.0	6.0	0.0	91.0	1.0	3.0
OG_0016503	0.0	1000.0	0.0	1281.247	0.0	0.0	412.0	0.0	705.0	2116.106	151.0	1654.0
OG_0016505	455.438	63.0	101.0	43.0	933.262	39.0	156.0	16.0	1064.595	236.0	71.0	68.0
OG_0016506	577.737	167.574	415.048	609.311	707.899	40.259	570.874	416.06	781.756	536.657	333.852	1367.492
OG_0016507	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
OG_0016508	0.0	0.0	19.552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016509	0.0	301.499	0.0	1397.764	0.0	0.0	0.0	471.351	1.0	406.851	0.0	301.702
OG_0016511	0.0	0.0	0.0	0.0	0.0	76.803	0.0	0.0	74.835	0.0	0.0	0.0
OG_0016512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
OG_0016513	37.266	284.8	172.335	238.154	36.228	624.527	509.825	161.281	91.878	376.597	599.405	163.267
OG_0016514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016519	30.459	78.905	25.22	0.0	32.232	27.707	0.0	122.514	33.069	30.2	83.904	75.791
OG_0016527	821.511	54.131	509.443	417.215	89.053	132.352	1621.445	49.44	20.397	32.778	1475.536	43.719
OG_0016529	30.0	7.584	0.0	0.0	25.0	0.0	0.0	35.996	284.534	0.0	61.229	0.0
OG_0016530	0.0	0.0	0.0	1.573	0.0	0.0	1.784	0.0	2.521	0.0	0.0	0.0
OG_0016535	4.5	2.0	0.0	3.682	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016536	2.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
OG_0016537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016544	0.0	0.0	0.0	172.174	0.0	0.0	33.47	318.485	183.402	143.561	0.0	105.083
OG_0016545	0.0	0.0	0.0	0.0	0.0	33.237	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016550	657.0	3719.343	5989.319	2028.0	821.0	24940.808	8080.0	1381.0	739.0	6287.0	10598.0	1044.273
OG_0016551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016553	133.0	15.239	30.0	29.0	52.0	8.0	44.0	10.0	60.0	69.0	3.898	9.0
OG_0016554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016555	151.0	43.564	66.453	124.594	221.0	25.0	129.098	114.0	220.994	232.358	203.0	96.21
OG_0016557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016564	27.866	0.0	0.0	29.19	0.0	0.0	49.306	15.086	27.527	0.0	39.926	28.071
OG_0016565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016566	17.27	0.0	104.594	8.021	41.394	104.807	22.779	20.706	38.23	52.97	0.0	0.0
OG_0016569	41.314	106.874	8.85	242.524	74.746	166.46	59.146	37.288	312.01	375.2	9.51	95.39
OG_0016574	145.866	323.524	231.344	497.765	122.769	0.0	429.91	486.214	182.148	239.889	302.675	364.627
OG_0016575	200.172	55.06	133.016	0.0	383.25	36.344	331.984	26.074	440.128	173.39	302.218	78.944
OG_0016577	0.0	62.103	0.0	164.361	55.783	62.087	129.592	130.956	134.06	75.076	104.136	258.653
OG_0016578	0.0	10.432	0.0	17.964	32.488	34.104	55.354	7.662	89.939	50.464	111.037	0.0
OG_0016579	445.703	35.0	46.844	489.3	62.952	91.356	59.584	24.325	78.345	848.376	62.0	817.468
OG_0016582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0016586	117.59	6.018	8.694	13.744	65.736	9.685	18.796	29.564	62.742	44.69	0.0	69.64
